SHMS046,SH,MS,龙阳路,龍陽路,竜陽路,Longyang Road,longyanglu,lyl,31.202909,121.557455,2569,2068,龙阳路站,竜陽路駅,Longyang_Road_Station
SHMS047,SH,MS,张江高科,張江高科,張江ハイテク,Zhangjiang Hi-Tech Park,zhangjianggaoke,zjgk,31.201906,121.587748,2704,2067,张江高科站,張江高科駅,Zhangjiang_Hi-Tech_Park_Station
SHMS048,SH,MS,金科路,金科路,金科路,Jinke Road,jinkelu,jkl,31.20435,121.601987,2831,2070,金科路站,金科路駅,Jinke_Road_Station
SHMS049,SH,MS,广兰路,廣蘭路,広蘭路,Guanglan Road,guanglanlu,gll,31.210774,121.619962,2957,2068,广兰路站,広蘭路駅,Guanglan_Road_Station
SHMS050,SH,MS,唐镇,唐鎮,唐鎮,Tangzhen,tangzhen,tz,31.213289,121.655252,3083,2070,唐镇站,唐鎮駅,Tangzhen_Station
SHMS051,SH,MS,创新中路,創新中路,創新中路,Middle Chuangxin Road,chuangxinzhonglu,cxzl,31.214906,121.664997,3164,2114,创新中路站,創新中路駅,Middle_Chuangxin_Road_Station
SHMS052,SH,MS,华夏东路,華夏東路,華夏東路,East Huaxia Road,huaxiadonglu,hxdl,31.19656,121.676481,3164,2203,华夏东路站,華夏東路駅,East_Huaxia_Road_Station
SHMS053,SH,MS,川沙,川沙,川沙,Chuansha,chuansha,cs,31.186696,121.698072,3164,2292,川沙站,川沙駅,Chuansha_Station
SHMS054,SH,MS,凌空路,凌空路,凌空路,Lingkong Road,lingkonglu,lkl,31.192474,121.723031,3163,2382,凌空路站,凌空路駅,Lingkong_Road_Station
SHMS055,SH,MS,远东大道,遠東大道,遠東大道,Yuandong Avenue,yuandongdadao,yddd,31.199385,121.755402,3186,2490,远东大道站,遠東大道駅,Yuandong_Avenue_Station
SHMS056,SH,MS,海天三路,海天三路,海天三路,Haitiansan Road,haitiansanlu,htsl,31.168356,121.797051,3249,2553,海天三路站,海天三路駅,Haitiansan_Road_Station
SHMS057,SH,MS,浦东国际机场,浦東國際機場,浦東国際空港,Pudong International Airport,pudongguojijichang,pdgjjc,31.150462,121.805853,3302,2621,浦东国际机场站,浦東国際空港駅,Pudong_International_Airport_Station
SHMS058,SH,MS,石龙路,石龍路,石竜路,Shilong Road,shilonglu,sll,31.156723,121.441135,1105,2212,石龙路站,石竜路駅,Shilong_Road_Station
